Tile P_Hoto ,Point,ID,Location_Day,Observer,Notes
YHG3_Green_Week10_Day60,98,B_E,YHG_60,NCD,
YHG3_Green_Week10_Day60,99,A_C,YHG_60,NCD,
YHG3_Green_Week10_Day60,100,A_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,1,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,2,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,3,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,4,OS,YHG_60,NCD,
YHG4_Blue_Week10_Day60,5,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,6,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,7,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,8,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,9,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,10,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,11,Turf,YHG_60,NCD,
YHG4_Blue_Week10_Day60,12,Sed,YHG_60,NCD,
YHG4_Blue_Week10_Day60,13,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,14,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,15,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,16,A_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,17,Sed,YHG_60,NCD,
YHG4_Blue_Week10_Day60,18,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,19,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,20,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,21,Sed,YHG_60,NCD,
YHG4_Blue_Week10_Day60,22,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,23,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,24,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,25,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,26,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,27,OS,YHG_60,NCD,
YHG4_Blue_Week10_Day60,28,P_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,29,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,30,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,31,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,32,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,33,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,34,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,35,OS,YHG_60,NCD,
YHG4_Blue_Week10_Day60,36,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,37,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,38,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,39,B_A,YHG_60,NCD,
YHG4_Blue_Week10_Day60,40,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,41,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,42,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,43,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,44,B_A,YHG_60,NCD,
YHG4_Blue_Week10_Day60,45,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,46,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,47,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,48,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,49,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,50,B_A,YHG_60,NCD,
YHG4_Blue_Week10_Day60,51,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,52,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,53,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,54,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,55,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,56,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,57,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,58,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,59,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,60,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,61,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,62,P_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,63,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,64,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,65,P_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,66,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,67,P_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,68,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,69,P_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,70,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,71,P_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,72,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,73,A_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,74,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,75,P_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,76,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,77,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,78,A_S,YHG_60,NCD,
YHG4_Blue_Week10_Day60,79,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,80,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,81,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,82,P_H,YHG_60,NCD,
YHG4_Blue_Week10_Day60,83,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,84,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,85,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,86,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,87,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,88,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,89,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,90,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,91,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,92,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,93,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,94,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,95,B_A,YHG_60,NCD,
YHG4_Blue_Week10_Day60,96,B_E,YHG_60,NCD,
YHG4_Blue_Week10_Day60,97,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,98,A_C,YHG_60,NCD,
YHG4_Blue_Week10_Day60,99,P_H,YHG_60,NCD,
YHG4_Blue_Week10_Day60,100,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,1,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,2,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,3,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,4,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,5,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,6,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,7,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,8,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,9,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,10,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,11,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,12,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,13,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,14,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,15,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,16,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,17,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,18,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,19,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,20,A_S,YHG_60,NCD,
YHG4_Clear_Week10_Day60,21,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,22,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,23,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,24,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,25,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,26,P_S,YHG_60,NCD,
YHG4_Clear_Week10_Day60,27,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,28,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,29,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,30,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,31,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,32,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,33,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,34,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,35,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,36,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,37,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,38,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,39,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,40,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,41,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,42,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,43,P_S,YHG_60,NCD,
YHG4_Clear_Week10_Day60,44,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,45,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,46,OS,YHG_60,NCD,
YHG4_Clear_Week10_Day60,47,A_S,YHG_60,NCD,
YHG4_Clear_Week10_Day60,48,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,49,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,50,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,51,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,52,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,53,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,54,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,55,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,56,OS,YHG_60,NCD,
YHG4_Clear_Week10_Day60,57,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,58,P_S,YHG_60,NCD,
YHG4_Clear_Week10_Day60,59,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,60,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,61,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,62,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,63,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,64,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,65,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,66,P_S,YHG_60,NCD,
YHG4_Clear_Week10_Day60,67,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,68,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,69,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,70,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,71,B_E,YHG_60,NCD,
YHG4_Clear_Week10_Day60,72,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,73,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,74,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,75,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,76,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,77,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,78,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,79,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,80,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,81,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,82,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,83,Spg,YHG_60,NCD,
YHG4_Clear_Week10_Day60,84,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,85,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,86,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,87,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,88,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,89,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,90,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,91,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,92,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,93,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,94,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,95,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,96,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,97,P_H,YHG_60,NCD,
YHG4_Clear_Week10_Day60,98,Red,YHG_60,NCD,
YHG4_Clear_Week10_Day60,99,A_C,YHG_60,NCD,
YHG4_Clear_Week10_Day60,100,P_H,YHG_60,NCD,
YHG6_Black_Week10_Day60,1,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,2,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,3,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,4,CB,YHG_60,ALS,
YHG6_Black_Week10_Day60,5,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,6,CB,YHG_60,ALS,
YHG6_Black_Week10_Day60,7,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,8,CB,YHG_60,ALS,
YHG6_Black_Week10_Day60,9,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,10,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,11,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,12,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,13,CB,YHG_60,ALS,
YHG6_Black_Week10_Day60,14,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,15,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,16,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,17,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,18,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,19,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,20,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,21,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,22,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,23,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,24,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,25,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,26,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,27,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,28,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,29,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,30,CB,YHG_60,ALS,
YHG6_Black_Week10_Day60,31,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,32,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,33,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,34,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,35,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,36,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,37,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,38,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,39,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,40,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,41,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,42,P_H,YHG_60,ALS,
YHG6_Black_Week10_Day60,43,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,44,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,45,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,46,P_H,YHG_60,ALS,
YHG6_Black_Week10_Day60,47,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,48,B_E,YHG_60,ALS,
YHG6_Black_Week10_Day60,49,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,50,B_E,YHG_60,ALS,
YHG6_Black_Week10_Day60,51,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,52,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,53,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,54,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,55,Turf,YHG_60,ALS,
YHG6_Black_Week10_Day60,56,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,57,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,58,Turf,YHG_60,ALS,
YHG6_Black_Week10_Day60,59,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,60,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,61,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,62,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,63,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,64,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,65,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,66,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,67,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,68,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,69,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,70,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,71,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,72,B_A,YHG_60,ALS,
YHG6_Black_Week10_Day60,73,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,74,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,75,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,76,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,77,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,78,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,79,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,80,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,81,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,82,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,83,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,84,P_H,YHG_60,ALS,
YHG6_Black_Week10_Day60,85,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,86,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,87,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,88,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,89,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,90,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,91,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,92,CB,YHG_60,ALS,
YHG6_Black_Week10_Day60,93,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,94,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,95,A_C,YHG_60,ALS,
YHG6_Black_Week10_Day60,96,P_S,YHG_60,ALS,
YHG6_Black_Week10_Day60,97,CB,YHG_60,ALS,
YHG6_Black_Week10_Day60,98,P_H,YHG_60,ALS,
YHG6_Black_Week10_Day60,99,P_H,YHG_60,ALS,
YHG6_Black_Week10_Day60,100,P_H,YHG_60,ALS,
YHG1_Pink_Week12_Day75_pts,1,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,2,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,3,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,4,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,5,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,6,O_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,7,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,8,A_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,9,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,10,Spg,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,11,Spg,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,12,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,13,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,14,O_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,15,Spg,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,16,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,17,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,18,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,19,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,20,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,21,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,22,Biv,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,23,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,24,Spg,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,25,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,26,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,27,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,28,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,29,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,30,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,31,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,32,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,33,A_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,34,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,35,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,36,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,37,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,38,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,39,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,40,Spg,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,41,A_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,42,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,43,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,44,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,45,A_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,46,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,47,Turf,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,48,Spg,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,49,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,50,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,51,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,52,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,53,Biv,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,54,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,55,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,56,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,57,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,58,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,59,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,60,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,61,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,62,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,63,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,64,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,65,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,66,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,67,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,68,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,69,B_E,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,70,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,71,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,72,B_E,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,73,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,74,A_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,75,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,76,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,77,B_E,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,78,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,79,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,80,A_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,81,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,82,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,83,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,84,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,85,B_E,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,86,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,87,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,88,P_S,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,89,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,90,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,91,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,92,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,93,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,94,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,95,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,96,B_E,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,97,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,98,A_C,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,99,B_E,YHG_75,DPM,
YHG1_Pink_Week12_Day75_pts,100,A_C,YHG_75,DPM,
YHG2_Orange_Week12_Day75_pts,1,N/A,YHG_75,DPM,
YHG2_Orange_Week12_Day75_pts,2,N/A,YHG_75,DPM,
